# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, noise
0.000000  ,0.189686  ,0.191355  ,0.000000  ,0.520000  ,0.000000  ,0.000000  ,0.100000  ,nan       ,-0.000787 
0.020000  ,0.189882  ,0.191355  ,0.029436  ,0.550087  ,0.000000  ,0.000000  ,0.100000  ,0.399972  ,-0.000000 
0.040000  ,0.190960  ,0.191355  ,0.077773  ,0.599492  ,0.000000  ,0.000000  ,0.100000  ,0.399989  ,-0.000000 
0.060000  ,0.193006  ,0.191355  ,0.126209  ,0.648998  ,0.000000  ,0.000000  ,0.100000  ,0.399993  ,0.008007  
0.080000  ,0.196021  ,0.191357  ,0.174744  ,0.698606  ,0.000000  ,0.000000  ,0.100000  ,0.399994  ,0.028457  
0.100000  ,0.200008  ,0.191365  ,0.223379  ,0.748315  ,0.000115  ,0.000000  ,0.100000  ,0.399995  ,0.060082  
0.120000  ,0.204969  ,0.191389  ,0.272113  ,0.798127  ,0.000152  ,0.000000  ,0.100000  ,0.399995  ,0.103387  
0.140000  ,0.210906  ,0.191442  ,0.320948  ,0.848041  ,0.000169  ,-0.000000 ,0.100000  ,0.399994  ,0.159096  
0.160000  ,0.217819  ,0.191550  ,0.369883  ,0.898057  ,0.000145  ,0.000000  ,0.100000  ,0.399993  ,0.228190  
0.180000  ,0.225710  ,0.191744  ,0.418918  ,0.948176  ,0.000046  ,0.000000  ,0.100000  ,0.399989  ,0.289393  
0.200000  ,0.234581  ,0.192058  ,0.468054  ,0.998398  ,0.000160  ,0.000000  ,0.100000  ,0.399903  ,0.325407  
0.220000  ,0.244403  ,0.192781  ,0.517290  ,1.048722  ,0.000764  ,-0.000000 ,0.100000  ,0.209252  ,1.147992  
0.240000  ,0.254974  ,0.195190  ,0.566628  ,1.099150  ,0.003045  ,0.000000  ,0.100000  ,0.023840  ,9.093746  
0.260000  ,0.266424  ,0.198175  ,0.616067  ,1.149682  ,0.005891  ,0.000000  ,0.100000  ,-0.170449 ,10.133395 
0.280000  ,0.278865  ,0.201281  ,0.665607  ,1.200317  ,0.008847  ,0.000000  ,0.100000  ,-0.317896 ,8.871723  
0.300000  ,0.292327  ,0.204378  ,0.715249  ,1.251056  ,0.019000  ,-0.000000 ,0.200000  ,-0.397785 ,7.230793  
0.320000  ,0.306826  ,0.207391  ,0.764993  ,1.301899  ,0.020735  ,-0.000000 ,0.200000  ,-0.399993 ,5.545336  
0.340000  ,0.322370  ,0.210244  ,0.814838  ,1.352846  ,0.022221  ,-0.000000 ,0.200000  ,-0.399996 ,3.877480  
0.360000  ,0.338968  ,0.212856  ,0.864787  ,1.403898  ,0.023374  ,-0.000000 ,0.200000  ,-0.399997 ,2.241808  
0.380000  ,0.356623  ,0.215134  ,0.914837  ,1.455055  ,0.024102  ,0.000000  ,0.200000  ,-0.399996 ,0.643567  
0.400000  ,0.375337  ,0.216969  ,0.964990  ,1.506317  ,0.024296  ,0.000000  ,0.200000  ,-0.399996 ,0.914032  
0.420000  ,0.395104  ,0.218240  ,1.015247  ,1.557684  ,0.023837  ,-0.000000 ,0.200000  ,-0.399980 ,2.428273  
0.440000  ,0.415909  ,0.218809  ,1.065606  ,1.609156  ,0.022588  ,-0.000000 ,0.200000  ,-0.286868 ,3.896584  
0.460000  ,0.437729  ,0.218523  ,1.116069  ,1.660734  ,0.020399  ,0.000000  ,0.200000  ,-0.182690 ,5.316448  
0.480000  ,0.460532  ,0.217379  ,1.166635  ,1.712417  ,0.017269  ,0.000000  ,0.200000  ,-0.004349 ,6.357204  
0.500000  ,0.484331  ,0.215881  ,1.217305  ,1.764207  ,0.013699  ,-0.000000 ,0.200000  ,0.129630  ,6.087979  
0.520000  ,0.509147  ,0.214399  ,1.268079  ,1.816103  ,0.009443  ,0.000000  ,0.300000  ,0.238034  ,5.082085  
0.540000  ,0.534993  ,0.213159  ,1.318957  ,1.868106  ,0.006151  ,-0.000000 ,0.300000  ,0.303109  ,3.814193  
0.560000  ,0.561875  ,0.212335  ,1.369939  ,1.920215  ,0.003193  ,0.000000  ,0.300000  ,0.337643  ,2.471954  
0.580000  ,0.589789  ,0.212094  ,1.421026  ,1.972431  ,0.000000  ,0.000000  ,0.300000  ,0.344208  ,1.131463  
0.600000  ,0.618723  ,0.212610  ,1.472218  ,2.024754  ,0.001053  ,0.000000  ,0.300000  ,0.322535  ,0.174796  
0.620000  ,0.648649  ,0.214074  ,1.523515  ,2.077185  ,0.001973  ,0.000000  ,0.300000  ,0.272578  ,1.431823  
0.640000  ,0.679527  ,0.216695  ,1.574917  ,2.129723  ,0.001815  ,-0.000000 ,0.300000  ,0.190949  ,2.631840  
0.660000  ,0.711295  ,0.220680  ,1.626425  ,2.182369  ,0.001022  ,-0.000000 ,0.400000  ,0.073200  ,3.743796  
0.680000  ,0.743949  ,0.225786  ,1.678038  ,2.235123  ,0.001752  ,-0.000000 ,0.400000  ,-0.046648 ,4.204702  
0.700000  ,0.777555  ,0.231474  ,1.729757  ,2.287985  ,0.005040  ,0.000000  ,0.400000  ,-0.153439 ,3.821524  
0.720000  ,0.812177  ,0.237366  ,1.781582  ,2.340955  ,0.008458  ,-0.000000 ,0.400000  ,-0.217473 ,3.038179  
0.740000  ,0.847866  ,0.243163  ,1.833514  ,2.394035  ,0.011706  ,0.000000  ,0.400000  ,-0.268153 ,2.090023  
0.760000  ,0.884664  ,0.248597  ,1.885552  ,2.447223  ,0.014513  ,0.000000  ,0.400000  ,-0.287030 ,1.093005  
0.780000  ,0.922599  ,0.253398  ,1.937697  ,2.500520  ,0.016966  ,0.000000  ,0.510000  ,-0.263108 ,0.105852  
0.800000  ,0.961688  ,0.257284  ,1.989949  ,2.553927  ,0.017846  ,0.000000  ,0.510000  ,-0.215779 ,0.840686  
0.820000  ,1.001926  ,0.259949  ,2.042308  ,2.607443  ,0.017419  ,-0.000000 ,0.510000  ,-0.145438 ,1.729810  
0.840000  ,1.043282  ,0.261239  ,2.094775  ,2.661069  ,0.015537  ,0.000000  ,0.510000  ,-0.057449 ,2.413166  
