# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, noise
0.000000  ,0.317264  ,0.318934  ,0.127579  ,0.650398  ,0.130941  ,0.072471  ,0.200000  
0.000000  ,0.144042  ,0.145712  ,-0.045643 ,0.471571  ,0.045088  ,-0.017007 ,0.100000  
0.020000  ,0.189443  ,0.190867  ,0.036329  ,0.557132  ,0.000000  ,-0.137492 ,0.100000  
0.020000  ,0.157453  ,0.158877  ,0.004339  ,0.524435  ,0.032086  ,-0.011935 ,0.100000  
0.040000  ,0.195492  ,0.195690  ,0.089458  ,0.611435  ,0.000000  ,-0.044860 ,0.100000  
0.040000  ,0.206501  ,0.206700  ,0.100468  ,0.622688  ,0.015140  ,-0.090161 ,0.100000  
0.060000  ,0.186760  ,0.184761  ,0.127392  ,0.650207  ,0.000000  ,-0.032377 ,0.100000  
0.060000  ,0.126244  ,0.124244  ,0.066875  ,0.588353  ,0.066339  ,-0.018976 ,0.100000  
0.080000  ,0.193701  ,0.188536  ,0.179093  ,0.703051  ,0.000000  ,-0.075504 ,0.100000  
0.080000  ,0.184463  ,0.179298  ,0.169855  ,0.693609  ,0.011993  ,0.060587  ,0.100000  
0.100000  ,0.221193  ,0.211903  ,0.250840  ,0.776383  ,0.020165  ,0.003121  ,0.100000  
0.100000  ,0.220637  ,0.211347  ,0.250284  ,0.775815  ,0.019616  ,-0.044453 ,0.100000  
0.120000  ,0.226455  ,0.212057  ,0.301681  ,0.828348  ,0.020256  ,-0.038033 ,0.100000  
0.120000  ,0.164809  ,0.150412  ,0.240035  ,0.765340  ,0.040640  ,0.004197  ,0.100000  
0.140000  ,0.266386  ,0.245889  ,0.386294  ,0.914831  ,0.053603  ,-0.061219 ,0.100000  
0.140000  ,0.216334  ,0.195838  ,0.336242  ,0.863673  ,0.004160  ,0.014132  ,0.100000  
0.160000  ,0.234604  ,0.207004  ,0.401455  ,0.930328  ,0.015104  ,0.041271  ,0.100000  
0.160000  ,0.166470  ,0.138870  ,0.333321  ,0.860688  ,0.052201  ,-0.048371 ,0.100000  
0.180000  ,0.243589  ,0.207910  ,0.452753  ,0.982758  ,0.015902  ,0.042197  ,0.100000  
0.180000  ,0.271707  ,0.236028  ,0.480870  ,1.011498  ,0.043678  ,0.013558  ,0.100000  
0.200000  ,0.208003  ,0.163323  ,0.458643  ,0.988779  ,0.028252  ,0.026749  ,0.100000  
0.200000  ,0.283702  ,0.239021  ,0.534342  ,1.066151  ,0.046526  ,-0.062928 ,0.100000  
0.220000  ,0.209459  ,0.155432  ,0.496499  ,1.027472  ,0.036159  ,0.067524  ,0.100000  
0.220000  ,0.220731  ,0.166704  ,0.507771  ,1.038993  ,0.025025  ,0.005697  ,0.100000  
0.240000  ,0.247638  ,0.185084  ,0.569630  ,1.102218  ,0.006971  ,0.040406  ,0.100000  
0.240000  ,0.213530  ,0.150977  ,0.535522  ,1.067357  ,0.040664  ,0.048984  ,0.100000  
0.260000  ,0.267787  ,0.196563  ,0.626602  ,1.160450  ,0.004263  ,0.007014  ,0.100000  
0.260000  ,0.400316  ,0.329092  ,0.759130  ,1.295907  ,0.133811  ,-0.015432 ,0.200000  
0.280000  ,0.209457  ,0.128991  ,0.605074  ,1.138446  ,0.062599  ,-0.009321 ,0.100000  
0.280000  ,0.215524  ,0.135058  ,0.611141  ,1.144648  ,0.056605  ,0.047808  ,0.100000  
0.300000  ,0.334753  ,0.244187  ,0.759610  ,1.296397  ,0.054953  ,0.075066  ,0.200000  
