# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
1.000000  ,1.000000  ,28.860000 ,100.000000,0.000000  ,0.000000  ,0.015600  ,12.957362 
2.000000  ,1.000000  ,27.960000 ,100.000000,0.000000  ,0.000000  ,0.016399  ,14.109076 
3.000000  ,1.000000  ,27.960000 ,100.000000,0.000000  ,0.000000  ,0.015965  ,12.511590 
4.000000  ,1.000000  ,27.940000 ,100.000000,0.000000  ,0.000000  ,0.016441  ,13.035621 
5.000000  ,1.000000  ,27.980000 ,100.000000,0.000000  ,0.000000  ,0.015672  ,12.401726 
6.000000  ,1.000000  ,27.940000 ,100.000000,0.000000  ,0.000000  ,0.016398  ,12.497486 
7.000000  ,1.000000  ,27.940000 ,100.000000,0.000000  ,0.000000  ,0.016272  ,12.538574 
8.000000  ,1.000000  ,27.980000 ,100.000000,0.000000  ,0.000000  ,0.015553  ,12.172377 
9.000000  ,1.000000  ,27.960000 ,100.000000,0.000000  ,0.000000  ,0.016200  ,12.440452 
10.000000 ,1.000000  ,27.960000 ,100.000000,0.000000  ,0.000000  ,0.016359  ,12.254814 
11.000000 ,1.000000  ,27.960000 ,100.000000,10.000000 ,0.000000  ,0.015899  ,12.178174 
12.000000 ,1.000000  ,27.940000 ,100.000000,10.000000 ,0.000000  ,0.016314  ,12.189215 
13.000000 ,1.000000  ,27.960000 ,100.000000,10.000000 ,0.000000  ,0.016067  ,12.359165 
14.000000 ,1.000000  ,27.940000 ,100.000000,10.000000 ,0.000000  ,0.016450  ,12.503114 
15.000000 ,1.000000  ,27.960000 ,100.000000,10.000000 ,0.000000  ,0.016207  ,12.296810 
16.000000 ,1.000000  ,27.940000 ,100.000000,10.000000 ,0.000000  ,0.016560  ,12.192540 
17.000000 ,1.000000  ,27.960000 ,100.000000,10.000000 ,0.000000  ,0.016216  ,12.267389 
18.000000 ,1.000000  ,27.960000 ,100.000000,10.000000 ,0.000000  ,0.016116  ,12.291487 
19.000000 ,1.000000  ,27.960000 ,100.000000,10.000000 ,0.000000  ,0.016256  ,12.324832 
20.000000 ,1.000000  ,27.980000 ,100.000000,10.000000 ,0.000000  ,0.015909  ,12.787426 
21.000000 ,1.000000  ,27.940000 ,100.000000,20.000000 ,0.000000  ,0.015966  ,12.171898 
22.000000 ,1.000000  ,27.960000 ,100.000000,20.000000 ,0.000000  ,0.015598  ,12.286836 
23.000000 ,1.000000  ,27.960000 ,100.000000,20.000000 ,0.000000  ,0.015535  ,12.284399 
24.000000 ,1.000000  ,27.920000 ,100.000000,20.000000 ,0.000000  ,0.016206  ,12.310335 
