# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), aveTrackErr, Computation_time
1.000000  ,1.000000  ,26.060000 ,100.000000,0.000000  ,-0.000000 ,0.032357  ,23.225071 
2.000000  ,1.000000  ,25.140000 ,100.000000,0.000000  ,-0.000000 ,0.032455  ,22.693135 
3.000000  ,1.000000  ,25.180000 ,100.000000,0.000000  ,-0.000000 ,0.032176  ,22.035976 
4.000000  ,1.000000  ,25.140000 ,100.000000,0.000000  ,-0.000000 ,0.031955  ,22.330364 
5.000000  ,1.000000  ,25.180000 ,100.000000,0.000000  ,0.000000  ,0.032216  ,22.054420 
6.000000  ,1.000000  ,25.140000 ,100.000000,0.000000  ,-0.000000 ,0.031807  ,22.952644 
7.000000  ,1.000000  ,25.140000 ,100.000000,0.000000  ,-0.000000 ,0.032441  ,22.132344 
8.000000  ,1.000000  ,25.140000 ,100.000000,0.000000  ,-0.000000 ,0.031938  ,22.170791 
9.000000  ,1.000000  ,25.120000 ,100.000000,0.000000  ,-0.000000 ,0.034386  ,22.274226 
10.000000 ,1.000000  ,25.120000 ,100.000000,0.000000  ,0.000000  ,0.033675  ,22.211359 
11.000000 ,1.000000  ,25.160000 ,100.000000,0.020000  ,-0.000000 ,0.032726  ,22.320032 
12.000000 ,1.000000  ,25.180000 ,100.000000,0.020000  ,0.012107  ,0.031854  ,22.542382 
13.000000 ,1.000000  ,25.140000 ,100.000000,0.020000  ,0.012495  ,0.033390  ,22.592185 
14.000000 ,1.000000  ,25.140000 ,100.000000,0.020000  ,0.012923  ,0.032913  ,22.338415 
15.000000 ,1.000000  ,25.120000 ,100.000000,0.020000  ,0.015139  ,0.032799  ,22.298119 
16.000000 ,1.000000  ,25.160000 ,100.000000,0.020000  ,0.013015  ,0.032126  ,22.510725 
17.000000 ,1.000000  ,25.180000 ,100.000000,0.020000  ,0.015670  ,0.032632  ,22.780786 
18.000000 ,1.000000  ,25.120000 ,100.000000,0.020000  ,0.013221  ,0.033240  ,22.191953 
19.000000 ,1.000000  ,25.180000 ,100.000000,0.020000  ,0.012446  ,0.032497  ,22.636508 
20.000000 ,1.000000  ,25.140000 ,100.000000,0.020000  ,0.011752  ,0.032866  ,22.440282 
21.000000 ,1.000000  ,25.120000 ,100.000000,0.040000  ,0.013566  ,0.033287  ,22.315275 
22.000000 ,1.000000  ,25.220000 ,100.000000,0.040000  ,0.027995  ,0.031753  ,22.474259 
23.000000 ,1.000000  ,25.160000 ,100.000000,0.040000  ,0.028558  ,0.032915  ,22.281644 
24.000000 ,1.000000  ,25.120000 ,100.000000,0.040000  ,0.025774  ,0.032654  ,22.496491 
25.000000 ,1.000000  ,25.180000 ,100.000000,0.040000  ,0.028297  ,0.032668  ,22.586204 
26.000000 ,1.000000  ,25.120000 ,100.000000,0.040000  ,0.031936  ,0.032923  ,22.532306 
27.000000 ,1.000000  ,25.140000 ,100.000000,0.040000  ,0.028288  ,0.032579  ,22.338060 
28.000000 ,1.000000  ,25.140000 ,100.000000,0.040000  ,0.026032  ,0.032742  ,22.300546 
29.000000 ,1.000000  ,25.140000 ,100.000000,0.040000  ,0.028730  ,0.032981  ,22.191822 
30.000000 ,1.000000  ,25.160000 ,100.000000,0.040000  ,0.026596  ,0.031829  ,22.106521 
31.000000 ,1.000000  ,25.140000 ,100.000000,0.060000  ,0.024685  ,0.032276  ,22.091374 
32.000000 ,1.000000  ,25.200000 ,100.000000,0.060000  ,0.040530  ,0.031700  ,22.156438 
33.000000 ,1.000000  ,25.160000 ,100.000000,0.060000  ,0.041101  ,0.032603  ,22.336260 
34.000000 ,1.000000  ,25.160000 ,100.000000,0.060000  ,0.040321  ,0.032828  ,22.829851 
35.000000 ,1.000000  ,25.160000 ,100.000000,0.060000  ,0.043964  ,0.032883  ,22.218139 
36.000000 ,1.000000  ,25.160000 ,100.000000,0.060000  ,0.041233  ,0.032293  ,22.140219 
37.000000 ,1.000000  ,25.180000 ,100.000000,0.060000  ,0.040837  ,0.032001  ,22.389625 
38.000000 ,1.000000  ,25.160000 ,100.000000,0.060000  ,0.036279  ,0.033269  ,22.286891 
39.000000 ,1.000000  ,25.140000 ,100.000000,0.060000  ,0.053142  ,0.032842  ,22.173415 
40.000000 ,1.000000  ,25.180000 ,100.000000,0.060000  ,0.038568  ,0.031674  ,22.346587 
41.000000 ,1.000000  ,25.140000 ,100.000000,0.080000  ,0.041117  ,0.032104  ,22.592108 
42.000000 ,1.000000  ,25.180000 ,100.000000,0.080000  ,0.059513  ,0.031249  ,22.984805 
43.000000 ,1.000000  ,25.140000 ,100.000000,0.080000  ,0.053750  ,0.032285  ,23.166938 
44.000000 ,1.000000  ,25.160000 ,100.000000,0.080000  ,0.052184  ,0.032570  ,22.309494 
45.000000 ,1.000000  ,25.160000 ,100.000000,0.080000  ,0.055709  ,0.032375  ,22.224435 
46.000000 ,1.000000  ,25.140000 ,100.000000,0.080000  ,0.058645  ,0.033050  ,22.736543 
47.000000 ,1.000000  ,25.140000 ,100.000000,0.080000  ,0.050570  ,0.032622  ,22.455375 
48.000000 ,1.000000  ,25.140000 ,100.000000,0.080000  ,0.053687  ,0.033567  ,22.551197 
49.000000 ,1.000000  ,25.180000 ,100.000000,0.080000  ,0.058658  ,0.032073  ,22.438027 
50.000000 ,1.000000  ,25.160000 ,100.000000,0.080000  ,0.062833  ,0.032618  ,22.446851 
51.000000 ,1.000000  ,25.180000 ,100.000000,0.100000  ,0.064401  ,0.031824  ,22.282164 
52.000000 ,1.000000  ,25.160000 ,100.000000,0.100000  ,0.063850  ,0.032707  ,22.357435 
53.000000 ,1.000000  ,25.180000 ,100.000000,0.100000  ,0.058702  ,0.031987  ,22.156712 
54.000000 ,1.000000  ,25.120000 ,100.000000,0.100000  ,0.077759  ,0.032766  ,22.992344 
55.000000 ,1.000000  ,25.140000 ,100.000000,0.100000  ,0.066183  ,0.032827  ,22.653083 
56.000000 ,1.000000  ,25.180000 ,100.000000,0.100000  ,0.080883  ,0.031783  ,22.317925 
57.000000 ,1.000000  ,25.140000 ,100.000000,0.100000  ,0.072112  ,0.033055  ,22.276751 
58.000000 ,1.000000  ,25.140000 ,100.000000,0.100000  ,0.086967  ,0.031918  ,22.309417 
59.000000 ,1.000000  ,25.140000 ,100.000000,0.100000  ,0.069842  ,0.032080  ,22.316197 
60.000000 ,1.000000  ,25.180000 ,100.000000,0.100000  ,0.061836  ,0.031860  ,22.448675 
61.000000 ,1.000000  ,25.220000 ,100.000000,0.120000  ,0.068133  ,0.032435  ,22.526951 
62.000000 ,1.000000  ,25.160000 ,100.000000,0.120000  ,0.076000  ,0.033350  ,22.172292 
63.000000 ,1.000000  ,25.140000 ,100.000000,0.120000  ,0.101658  ,0.032282  ,22.427629 
64.000000 ,1.000000  ,25.240000 ,100.000000,0.120000  ,0.091691  ,0.031430  ,22.380766 
65.000000 ,1.000000  ,25.160000 ,100.000000,0.120000  ,0.078564  ,0.033096  ,22.299655 
66.000000 ,1.000000  ,25.140000 ,100.000000,0.120000  ,0.089310  ,0.033010  ,23.322563 
