# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, noise
0.000000  ,0.234816  ,0.010365  ,0.049918  ,0.963162  ,0.048653  ,-0.008811 ,0.090000  
0.000000  ,0.105449  ,-0.119002 ,-0.079450 ,0.824239  ,0.077437  ,0.023541  ,0.090000  
0.020000  ,0.118755  ,-0.106059 ,-0.011985 ,0.895122  ,0.064830  ,0.064455  ,0.090000  
0.020000  ,0.134243  ,-0.090571 ,0.003503  ,0.913730  ,0.049735  ,-0.200448 ,0.090000  
0.040000  ,0.293557  ,0.066871  ,0.238977  ,1.164510  ,0.101713  ,0.018170  ,0.170000  
0.040000  ,0.342386  ,0.115700  ,0.287806  ,1.216513  ,0.150385  ,-0.030109 ,0.170000  
0.060000  ,0.135464  ,-0.094830 ,0.173068  ,1.094317  ,0.054023  ,0.001693  ,0.090000  
0.060000  ,0.270437  ,0.040143  ,0.308041  ,1.238064  ,0.077531  ,-0.030129 ,0.090000  
0.080000  ,0.183883  ,-0.051783 ,0.296500  ,1.225772  ,0.012201  ,0.096429  ,0.090000  
0.080000  ,0.109416  ,-0.126250 ,0.222033  ,1.146465  ,0.084781  ,0.097384  ,0.090000  
0.100000  ,0.194646  ,-0.048067 ,0.385360  ,1.320409  ,0.008756  ,0.050155  ,0.090000  
0.100000  ,0.313930  ,0.071217  ,0.504644  ,1.447446  ,0.105994  ,-0.075583 ,0.170000  
0.120000  ,0.271868  ,0.020368  ,0.539851  ,1.484941  ,0.057725  ,0.020017  ,0.090000  
0.120000  ,0.227404  ,-0.024097 ,0.495386  ,1.437586  ,0.014387  ,-0.031315 ,0.090000  
0.140000  ,0.068128  ,-0.194083 ,0.418875  ,1.356102  ,0.155580  ,-0.037406 ,100.000000
0.140000  ,0.105346  ,-0.156864 ,0.456093  ,1.395739  ,0.115284  ,-0.066697 ,0.090000  
0.160000  ,0.228783  ,-0.045844 ,0.640014  ,1.591615  ,0.007387  ,-0.056222 ,0.090000  
0.160000  ,0.041699  ,-0.232928 ,0.452930  ,1.392370  ,0.194663  ,-0.144164 ,100.000000
0.180000  ,0.168856  ,-0.119946 ,0.654084  ,1.606600  ,0.079967  ,0.001479  ,0.090000  
