# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, noise
0.000000  ,0.121913  ,0.108415  ,-0.061979 ,0.780856  ,0.061377  ,0.045258  ,0.120000  
0.000000  ,0.208023  ,0.194525  ,0.024131  ,0.869759  ,0.023897  ,-0.018815 ,0.120000  
0.020000  ,0.279979  ,0.266167  ,0.139995  ,0.988635  ,0.094840  ,-0.027252 ,0.120000  
0.020000  ,0.250469  ,0.236657  ,0.110485  ,0.958358  ,0.065617  ,0.052876  ,0.120000  
0.040000  ,0.233680  ,0.217984  ,0.179609  ,1.029279  ,0.047106  ,-0.028616 ,0.120000  
0.040000  ,0.178961  ,0.163265  ,0.124890  ,0.973137  ,0.000000  ,0.034919  ,0.120000  
0.060000  ,0.193981  ,0.174583  ,0.219750  ,1.070463  ,0.004091  ,-0.022404 ,0.120000  
0.060000  ,0.233846  ,0.214448  ,0.259615  ,1.111365  ,0.043569  ,-0.048950 ,0.120000  
0.080000  ,0.259063  ,0.234242  ,0.359137  ,1.213474  ,0.063119  ,-0.110025 ,0.120000  
0.080000  ,0.145575  ,0.120754  ,0.245648  ,1.097035  ,0.049267  ,0.074047  ,0.120000  
0.100000  ,0.154712  ,0.122742  ,0.333350  ,1.187017  ,0.047367  ,-0.020909 ,0.120000  
0.100000  ,0.279682  ,0.247712  ,0.458320  ,1.315236  ,0.076389  ,0.100155  ,0.120000  
0.120000  ,0.250929  ,0.210163  ,0.496154  ,1.354054  ,0.039119  ,0.080582  ,0.120000  
0.120000  ,0.197482  ,0.156716  ,0.442707  ,1.299217  ,0.013808  ,0.040247  ,0.120000  
0.140000  ,0.259514  ,0.208602  ,0.578290  ,1.438325  ,0.037475  ,0.038664  ,0.120000  
0.140000  ,0.196859  ,0.145947  ,0.515635  ,1.374041  ,0.024571  ,-0.047548 ,0.120000  
0.160000  ,0.222346  ,0.161329  ,0.613156  ,1.474098  ,0.009436  ,0.002668  ,0.120000  
0.160000  ,0.254247  ,0.193231  ,0.645057  ,1.506829  ,0.022156  ,0.031320  ,0.120000  
0.180000  ,0.276379  ,0.204522  ,0.733256  ,1.597321  ,0.033232  ,-0.048658 ,0.120000  
0.180000  ,0.271263  ,0.199405  ,0.728140  ,1.592072  ,0.028166  ,0.010075  ,0.120000  
0.200000  ,0.229754  ,0.146081  ,0.755246  ,1.619883  ,0.024755  ,-0.060497 ,0.120000  
0.200000  ,0.252736  ,0.169062  ,0.778228  ,1.643462  ,0.001997  ,-0.008211 ,0.120000  
0.220000  ,0.170956  ,0.074521  ,0.757909  ,1.622615  ,0.095743  ,0.033520  ,0.120000  
0.220000  ,0.359033  ,0.262598  ,0.945986  ,1.815582  ,0.091580  ,-0.011297 ,0.230000  
0.240000  ,0.370367  ,0.260401  ,1.010450  ,1.881721  ,0.088715  ,0.019510  ,0.230000  
0.240000  ,0.299338  ,0.189372  ,0.939420  ,1.808845  ,0.022023  ,-0.072657 ,0.230000  
0.260000  ,0.267918  ,0.143663  ,0.977160  ,1.847567  ,0.027542  ,0.062550  ,0.120000  
0.260000  ,0.349147  ,0.224893  ,1.058390  ,1.930909  ,0.054528  ,0.047178  ,0.230000  
0.280000  ,0.287461  ,0.148059  ,1.052982  ,1.925359  ,0.018512  ,0.043109  ,0.230000  
0.280000  ,0.356078  ,0.216676  ,1.121599  ,1.995760  ,0.045914  ,-0.003023 ,0.230000  
0.300000  ,0.289570  ,0.133931  ,1.109978  ,1.983837  ,0.032740  ,0.009192  ,0.230000  
0.300000  ,0.345409  ,0.189770  ,1.165817  ,2.041128  ,0.019689  ,-0.036684 ,0.230000  
0.320000  ,0.253849  ,0.080697  ,1.125927  ,2.000201  ,0.090369  ,0.021384  ,0.120000  
0.320000  ,0.465151  ,0.291999  ,1.337229  ,2.216997  ,0.114636  ,0.071519  ,0.230000  
0.340000  ,0.418943  ,0.226900  ,1.335762  ,2.215492  ,0.052393  ,0.014587  ,0.230000  
0.340000  ,0.382227  ,0.190184  ,1.299046  ,2.177822  ,0.017919  ,0.091615  ,0.230000  
0.360000  ,0.446483  ,0.233968  ,1.419985  ,2.301905  ,0.057814  ,0.019891  ,0.230000  
0.360000  ,0.435033  ,0.222517  ,1.408535  ,2.290157  ,0.047063  ,0.021522  ,0.230000  
0.380000  ,0.436382  ,0.201550  ,1.465131  ,2.348224  ,0.026052  ,-0.029927 ,0.230000  
0.380000  ,0.428573  ,0.193741  ,1.457322  ,2.340213  ,0.018721  ,0.012571  ,0.230000  
0.400000  ,0.543639  ,0.284482  ,1.622459  ,2.509643  ,0.102545  ,-0.004397 ,0.350000  
0.400000  ,0.550292  ,0.291135  ,1.629111  ,2.516468  ,0.108777  ,-0.015446 ,0.350000  
0.420000  ,0.471595  ,0.185858  ,1.606251  ,2.493014  ,0.008300  ,-0.055003 ,0.230000  
0.420000  ,0.535176  ,0.249440  ,1.669832  ,2.558248  ,0.068087  ,0.031982  ,0.350000  
0.440000  ,0.599364  ,0.284572  ,1.778402  ,2.669641  ,0.099218  ,0.023882  ,0.350000  
0.440000  ,0.418856  ,0.104064  ,1.597894  ,2.484440  ,0.070223  ,-0.008166 ,0.230000  
0.460000  ,0.562645  ,0.216059  ,1.793453  ,2.685083  ,0.033085  ,0.034823  ,0.350000  
0.460000  ,0.629328  ,0.282741  ,1.860136  ,2.753499  ,0.095554  ,-0.066020 ,0.350000  
0.480000  ,0.611212  ,0.229791  ,1.885356  ,2.779375  ,0.043814  ,-0.041295 ,0.350000  
0.480000  ,0.524856  ,0.143436  ,1.799000  ,2.690774  ,0.037085  ,0.073117  ,0.350000  
0.500000  ,0.680453  ,0.261073  ,1.997534  ,2.894470  ,0.071751  ,0.018737  ,0.460000  
0.500000  ,0.622184  ,0.202805  ,1.939266  ,2.834687  ,0.016206  ,0.022043  ,0.350000  
0.520000  ,0.629705  ,0.169655  ,1.991145  ,2.887915  ,0.017343  ,-0.014205 ,0.350000  
0.520000  ,0.664900  ,0.204850  ,2.026341  ,2.924026  ,0.015629  ,0.130304  ,0.350000  
0.540000  ,0.727249  ,0.224316  ,2.122961  ,3.023158  ,0.031761  ,0.101655  ,0.460000  
0.540000  ,0.736199  ,0.233266  ,2.131911  ,3.032341  ,0.040052  ,0.030005  ,0.460000  
0.560000  ,0.808127  ,0.260464  ,2.242001  ,3.145293  ,0.062068  ,0.018211  ,0.460000  
0.560000  ,0.739017  ,0.191354  ,2.172890  ,3.074386  ,0.001955  ,-0.006950 ,0.460000  
