# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), aveTrackErr, Computation_time
1.000000  ,1.000000  ,37.520000 ,100.000000,0.000000  ,0.000000  ,0.017350  ,16.463388 
2.000000  ,1.000000  ,36.760000 ,100.000000,0.000000  ,0.000000  ,0.017362  ,15.860353 
3.000000  ,1.000000  ,36.760000 ,100.000000,0.000000  ,-0.000000 ,0.017165  ,15.757006 
4.000000  ,1.000000  ,36.760000 ,100.000000,0.000000  ,0.000000  ,0.017473  ,15.860368 
5.000000  ,1.000000  ,36.780000 ,100.000000,0.000000  ,0.000000  ,0.017291  ,15.690253 
6.000000  ,1.000000  ,36.760000 ,100.000000,0.000000  ,-0.000000 ,0.016855  ,15.660811 
7.000000  ,1.000000  ,36.760000 ,100.000000,0.000000  ,0.000000  ,0.017397  ,15.758985 
8.000000  ,1.000000  ,36.780000 ,100.000000,0.000000  ,-0.000000 ,0.016676  ,15.798682 
9.000000  ,1.000000  ,36.780000 ,100.000000,0.000000  ,-0.000000 ,0.016993  ,15.680404 
10.000000 ,1.000000  ,36.740000 ,100.000000,0.000000  ,-0.000000 ,0.017074  ,15.790666 
11.000000 ,1.000000  ,36.780000 ,100.000000,0.020000  ,0.000000  ,0.016857  ,15.714792 
12.000000 ,1.000000  ,36.760000 ,100.000000,0.020000  ,0.013653  ,0.016922  ,15.879554 
13.000000 ,1.000000  ,36.780000 ,100.000000,0.020000  ,0.013693  ,0.016550  ,15.830626 
14.000000 ,1.000000  ,36.780000 ,100.000000,0.020000  ,0.012973  ,0.017037  ,15.779504 
15.000000 ,1.000000  ,36.760000 ,100.000000,0.020000  ,0.013571  ,0.016677  ,15.640530 
16.000000 ,1.000000  ,36.760000 ,100.000000,0.020000  ,0.015286  ,0.016940  ,15.748192 
17.000000 ,1.000000  ,36.760000 ,100.000000,0.020000  ,0.014476  ,0.017101  ,15.638428 
18.000000 ,1.000000  ,36.760000 ,100.000000,0.020000  ,0.012549  ,0.017529  ,15.622242 
19.000000 ,1.000000  ,36.780000 ,100.000000,0.020000  ,0.012918  ,0.016554  ,15.554367 
20.000000 ,1.000000  ,36.760000 ,100.000000,0.020000  ,0.013225  ,0.017218  ,15.774761 
21.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.013075  ,0.016872  ,15.685578 
22.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.025861  ,0.017039  ,15.757456 
23.000000 ,1.000000  ,36.760000 ,100.000000,0.040000  ,0.027033  ,0.016809  ,15.729987 
24.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.026681  ,0.016891  ,15.760307 
25.000000 ,1.000000  ,36.760000 ,100.000000,0.040000  ,0.025903  ,0.016816  ,15.841743 
26.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.030518  ,0.016949  ,15.737970 
27.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.027850  ,0.016804  ,15.789581 
28.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.027036  ,0.017117  ,15.766435 
29.000000 ,1.000000  ,36.760000 ,100.000000,0.040000  ,0.024109  ,0.017012  ,15.678224 
30.000000 ,1.000000  ,36.780000 ,100.000000,0.040000  ,0.027077  ,0.017598  ,15.819317 
31.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.022135  ,0.017072  ,15.830390 
32.000000 ,1.000000  ,36.760000 ,100.000000,0.060000  ,0.035371  ,0.016958  ,15.741120 
33.000000 ,1.000000  ,36.800000 ,100.000000,0.060000  ,0.037000  ,0.016873  ,15.752115 
34.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.043276  ,0.016809  ,15.833042 
35.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.039307  ,0.016836  ,15.725522 
36.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.047495  ,0.017042  ,15.876628 
37.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.037271  ,0.017303  ,15.764215 
38.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.042840  ,0.017446  ,15.957395 
39.000000 ,1.000000  ,36.760000 ,100.000000,0.060000  ,0.047190  ,0.017330  ,15.868482 
40.000000 ,1.000000  ,36.780000 ,100.000000,0.060000  ,0.039501  ,0.016885  ,15.975101 
41.000000 ,1.000000  ,36.780000 ,100.000000,0.080000  ,0.042888  ,0.016941  ,15.823908 
42.000000 ,1.000000  ,36.780000 ,100.000000,0.080000  ,0.058007  ,0.017127  ,15.732103 
